	cluster	from	from_category	from_cluster	from_network	from_popularity	from_topic	to	to_category	to_cluster	to_network	to_popularity	to_topic	videos	weight
468	4187	UCV9_KinVpV-snHe3C3n1hvA	People & Blogs	"[""4187"", ""5652""]"	Maker Studios	4	Lifestyle	UCGgp0ap13lZSgFEeDEwzQJg	People & Blogs	""""""	Maker Studios	4	Music	"[""0q8q_wlhwJQ"", ""5J5idYnmhEA"", ""AzxdcqCqWfQ"", ""EGm1QIqAjmQ"", ""ipfKlG_nGe4"", ""jEi7LBrVCLk""]"	6
469	3447	UCBHskmWYlJzR7Q-FcbwM4Gg	Entertainment	"[""1906"", ""3447"", ""5872"", ""11148""]"	None	1	Movies	UC-NINtNMPM75eaqh07RCy_Q	Education	"[""5975"", ""7556""]"	BroadbandTV	3	Lifestyle	"[""9Q5y3dPSy2w""]"	1
470	2180	UC6uo7Swuhid4KcK97n2l7_Q	Comedy	"[""2180""]"	None	3	Lifestyle	UCjeKoCr7YTNn0bmMO1HdyVw	People & Blogs	"[""1962""]"	None	3	Lifestyle	"[""HeoR5zLcM0w"", ""MeqVkbR4A6k""]"	2
471	2529	UCnmaW_YVh9iJAFVOsLR7W2w	People & Blogs	"[""2529""]"	Maker Studios	4	Fashion	UCEqcYA_-sfiu4oaPJvlybmw	Comedy	"[""4181"", ""7582"", ""8771""]"	UCI Affiliate	3	Music	"[""fobR689_jK8""]"	1
472	2529	UCnmaW_YVh9iJAFVOsLR7W2w	People & Blogs	"[""2529""]"	Maker Studios	4	Fashion	UCDl9AK32Xzr_2UOxjt03f6w	How-to & Style	""""""	Maker Studios	3	Lifestyle	"[""5owxlyT8CEo"", ""Gmzn-oMRwSw"", ""Ly235otZkhk"", ""R1pAkflS34I"", ""TZQck8p6yh4"", ""YRvBOLRgZNc"", ""Yb-yJAdKkWs"", ""dsjXVuj1-34"", ""gHZeeTkOH2E"", ""lyRhS3BACG0"", ""phtCEcqTM7Q""]"	11
473	837	UC1J5R-2zsrrICAYmkt5g_6Q	Education	"[""837""]"	BroadbandTV	3	Children's music	UCqjaVLlcwT5IlUJuaz9sYcA	Education	""""""	None	2	Children's music	"[""BhCX2XJWubA"", ""af4ZvivonpY"", ""c6wkXavwIqA""]"	3
474	6090	UC1ga45T4B7LX4llKa3khq4g	Entertainment	"[""6090"", ""6091""]"	Maker Studios	4	Lifestyle	UCfAJTcZ3bVjs2YlqMFdttKQ	Entertainment	""""""	None	4	Lifestyle	"[""-vJxQSkuzGY"", ""A50tmaLcrVM"", ""_wE-EXllKes""]"	3
475	6090	UC1ga45T4B7LX4llKa3khq4g	Entertainment	"[""6090"", ""6091""]"	Maker Studios	4	Lifestyle	UCwQSkyrft0ohf-ra21yIs9Q	Comedy	"[""6136""]"	Maker Studios	4	Lifestyle	"[""czrUQ_9duMk""]"	1
476	3198	UCZFjNJCJaPZuRHKmGrfS37A	How-to & Style	"[""3198""]"	Studio71	3	Lifestyle	UC_cVh3eGv1WUNwMQKBZHO4g	Entertainment	""""""	Studio71	3	Lifestyle	"[""4D78LhUDzDA"", ""7ep5Oadnuoo"", ""Es7zfSw11E8"", ""Fri4ZSknVcs"", ""H8QOWGxDq-8"", ""M9vlWkd4GG8"", ""NlIbVTbICyw"", ""OTL4eq2RX0g"", ""T0BX8tEX2Z4"", ""TIKZGzKTtuU"", ""VU1izPToibk"", ""Xuh95bYsWT4"", ""YejEOtCzAqQ"", ""bhYYqFWQWDo"", ""cutcYDWsviA"", ""jxWuWTIwNvo"", ""s6YMMKk-6so"", ""sypMDLmdLeo"", ""yAkDtPD9vKs""]"	19
477	3198	UCZFjNJCJaPZuRHKmGrfS37A	How-to & Style	"[""3198""]"	Studio71	3	Lifestyle	UCqD3OnFZJmKxXPhM-ScDK4w	Entertainment	"[""5294""]"	Studio71	4	Lifestyle	"[""507tTOok2Yg""]"	1
478	3198	UCZFjNJCJaPZuRHKmGrfS37A	How-to & Style	"[""3198""]"	Studio71	3	Lifestyle	UCWVKUr4UCSjjQV-uE-HZmlA	Entertainment	"[""3988""]"	Maker Studios	3	Fashion	"[""2ivCFupfcBU""]"	1
479	1792	UCMXYZdqt4gz9hGtpefy-SXQ	Entertainment	"[""1792"", ""7391""]"	Studio71	3	Lifestyle	UCjHyFOH80C4x_2n_Korx4QQ	How-to & Style	"[""1800"", ""12121""]"	AwesomenessTV	4	Fashion	"[""0yZx-TBs5ls"", ""zs-x5Fs09TU""]"	2
480	164	UCyGa1YEx9ST66rYrJTGIKOw	Sports	"[""44"", ""164"", ""275"", ""1608""]"	UEFA	3	Football	UCjTKn_5Fj-ckEdEsUJFEwnQ	Cars & Vehicles	"[""5735""]"	audionetwork	2	Vehicles	"[""s7vS05utWi8""]"	1
481	44	UCyGa1YEx9ST66rYrJTGIKOw	Sports	"[""44"", ""164"", ""275"", ""1608""]"	UEFA	3	Football	UCxJs0oZQ9Hnk20KZEL79ObA	Music	"[""749""]"	BroadbandTV	3	Music	"[""KRIkyOdUgyg""]"	1
482	8667	UCpBnloJiEgKXu4VwZexA0ng	Entertainment	"[""8667"", ""9955"", ""10038"", ""10059"", ""12246""]"	BroadbandTV	3	Sports game	UCnT0OYt6hB7Fqel1bqUf3Rg	Gaming	"[""6518"", ""8222""]"	Maker Studios	2	Action game	"[""1PmJghxkpA4""]"	1
483	9955	UCpBnloJiEgKXu4VwZexA0ng	Entertainment	"[""8667"", ""9955"", ""10038"", ""10059"", ""12246""]"	BroadbandTV	3	Sports game	UCTcAsPyS7qO2RqS_qr7IKEg	People & Blogs	"[""9449"", ""13834""]"	None	0	Football	"[""8HH2jx_tIrk"", ""LgQNkS5lcEs"", ""VYJcU0WQJ_M"", ""a2LjZruvJWQ""]"	4
484	8667	UCpBnloJiEgKXu4VwZexA0ng	Entertainment	"[""8667"", ""9955"", ""10038"", ""10059"", ""12246""]"	BroadbandTV	3	Sports game	UCsR0Ju5wezh88PneSpuRadw	Sports	"[""5096"", ""6159"", ""13870""]"	BroadbandTV	3	Football	"[""VjnSEJ_LHl4"", ""_0z0s-MPwjs""]"	2
485	2476	UC_3gH6zKpk3aCkRkiTik5JA	People & Blogs	"[""2476""]"	BroadbandTV	2	Lifestyle	UCK5-RsbsXOoMUnbObmzHO7g	People & Blogs	"[""2224""]"	BroadbandTV	2	Lifestyle	"[""WTEStQ1PuXs"", ""j-JeKrzCOFQ""]"	2
486	2476	UC_3gH6zKpk3aCkRkiTik5JA	People & Blogs	"[""2476""]"	BroadbandTV	2	Lifestyle	UCdMdGdabsaWIzSbmE1phGBQ	Entertainment	"[""3348"", ""5314""]"	BroadbandTV	3	Fashion	"[""bcnFRtlINPk"", ""uLBVSguZqhw"", ""z8QcVpTDEcU""]"	3
487	4372	UCFcVXCiskAItUWWHsHUe8Sg	Sports	"[""3082"", ""4372""]"	Studio71	3	Fitness	UCFSApRb8iks55Y2xQT1KsZw	Sports	"[""1342"", ""2853""]"	TubeOne	2	Fitness	"[""K9iFzkmVrAE"", ""KY0A7mKxnhI""]"	2
488	3082	UCFcVXCiskAItUWWHsHUe8Sg	Sports	"[""3082"", ""4372""]"	Studio71	3	Fitness	UCv9bGVvWB4BUu98AYgsBU5Q	Sports	"[""615"", ""2753"", ""3896""]"	TubeOne	2	Fitness	"[""W4u5h9-OA1A""]"	1
489	531	UCaBf1a-dpIsw8OxqH4ki2Kg	Entertainment	"[""531"", ""594"", ""1413"", ""2229"", ""2693"", ""4908"", ""5681"", ""6373"", ""8444"", ""11550""]"	GeekandSundry	4	Entertainment	UCgNY34evarGdcS9nqIutfsQ	Entertainment	"[""2222"", ""2951"", ""3617"", ""4090"", ""12743""]"	ScaleLab	2	Movies	"[""ZE6VNQk-bvQ""]"	1
490	2693	UCaBf1a-dpIsw8OxqH4ki2Kg	Entertainment	"[""531"", ""594"", ""1413"", ""2229"", ""2693"", ""4908"", ""5681"", ""6373"", ""8444"", ""11550""]"	GeekandSundry	4	Entertainment	UCTAgbu2l6_rBKdbTvEodEDw	Entertainment	"[""1931"", ""3566"", ""4621"", ""9716""]"	Nerdist	4	Movies	"[""q5TM8ovewwI""]"	1
491	2693	UCaBf1a-dpIsw8OxqH4ki2Kg	Entertainment	"[""531"", ""594"", ""1413"", ""2229"", ""2693"", ""4908"", ""5681"", ""6373"", ""8444"", ""11550""]"	GeekandSundry	4	Entertainment	UCHp178ENUj1QfqX4tekEufw	Entertainment	"[""5845"", ""8712"", ""11095"", ""12225"", ""12229""]"	Alloy	3	Food	"[""UYFmT0hCxuI"", ""dH-QQWk3d4g"", ""ufuuePjsRmM""]"	3
492	2035	UCjSsGvNrQyGT1-jJqu8f7Tg	People & Blogs	"[""2035""]"	Studio71	1	Lifestyle	UC0VcpXqaW4m_JsHVGlOqb-w	People & Blogs	"[""4970"", ""4976"", ""10492""]"	Fullscreen	3	Lifestyle	"[""lt96k9LsqkA""]"	1
493	6127	UCGBRkLIAAjQPzBGZpzXMY0Q	Entertainment	"[""6127""]"	Maker Studios	2	Lifestyle	UCv31lrWH7qkRl2awr-vv4sw	Entertainment	""""""	Maker Studios	0	Music	"[""Q7nQkRT36KQ"", ""QA5siWEyx6M""]"	2
494	7550	UCq880QL0THPePYuGKV7PxZw	Comedy	"[""7550"", ""11661""]"	None	3	Gaming	UCDhu1klCDnf2glev0YbYkDA	Entertainment	"[""1703"", ""2658""]"	Studio71	3	Gaming	"[""cHUg1884aCo""]"	1
495	11661	UCq880QL0THPePYuGKV7PxZw	Comedy	"[""7550"", ""11661""]"	None	3	Gaming	UCjNxszyFPasDdRoD9J6X-sw	News & Politics	"[""5851"", ""9381"", ""9874"", ""10334"", ""10889""]"	None	4	Society	"[""9QSduywyDpk""]"	1
496	7550	UCq880QL0THPePYuGKV7PxZw	Comedy	"[""7550"", ""11661""]"	None	3	Gaming	UCliUkiN1dnL-xuhAEhqAGfg	Gaming	""""""	Studio71	3	Action game	"[""STHitJPcBmU"", ""j49rJwVptFk""]"	2
497	7550	UCq880QL0THPePYuGKV7PxZw	Comedy	"[""7550"", ""11661""]"	None	3	Gaming	UCaH02uiAaEbNmNjEfN0NT_w	Entertainment	"[""1545"", ""3422""]"	None	3	Movies	"[""DJgvD1ax-Us""]"	1
498	498	UCa1WbVCkTqd5ecG6G2adIow	People & Blogs	"[""498"", ""1706"", ""2278""]"	None	3	Lifestyle	UCvFyPrPVotqsTlqxUmAOYRw	People & Blogs	"[""1863""]"	Maker Studios	4	Lifestyle	"[""ldL6W3Jy95c""]"	1
499	4947	UCNVoXEtFpnn7i1CKzbnmlUw	People & Blogs	"[""2436"", ""4947""]"	Fullscreen	2	Music	UCuddYHZED-yE-DBtImJRf0w	People & Blogs	"[""3148"", ""6015"", ""6016""]"	None	2	Vehicles	"[""UJlTcqUVBn4""]"	1
500	8314	UCBYOJB0aaN9zXAR2-thQDdw	Entertainment	"[""8314""]"	ScaleLab	3	Gaming	UCqRxWQHFyjoLGuMTPqXdb9g	Entertainment	"[""5980""]"	BroadbandTV	3	Society	"[""9bUV4hE2JIk""]"	1
501	8314	UCBYOJB0aaN9zXAR2-thQDdw	Entertainment	"[""8314""]"	ScaleLab	3	Gaming	UCc9YlRAceIJgKy92P3aBsmQ	Entertainment	"[""8361""]"	BroadbandTV	3	Music	"[""Ex65HvdD8As"", ""JBa3cMrunsQ"", ""JVh36ceT3mA"", ""O7-HiWLQAlE"", ""S1T8UJERLnc"", ""cp4Qkn7GBmo"", ""g710AYrLwb8""]"	7
502	8314	UCBYOJB0aaN9zXAR2-thQDdw	Entertainment	"[""8314""]"	ScaleLab	3	Gaming	UC1uQxL8M5FaT3LNpby_27Ng	Entertainment	"[""4315"", ""6878"", ""8485""]"	BroadbandTV	3	Action-adventure game	"[""EQg_WcEJgtQ""]"	1
503	4443	UCz3KPXSncFWfDkWfdUe_79w	Music	"[""4443""]"	BroadbandTV	2	Hip hop music	UC-aJ5-YxVUH77ro5MGJt7Dg	Music	""""""	BroadbandTV	3	Hip hop music	"[""JCCDSGMqlao""]"	1
504	3044	UCS9p1CJdLm_nfokfe8HVa2A	Entertainment	"[""3044""]"	Machinima	3	Music	UC1Ydgfp2x8oLYG66KZHXs1g	Entertainment	""""""	Studio71	4	Lifestyle	"[""3L14XB0EFf8""]"	1
505	3044	UCS9p1CJdLm_nfokfe8HVa2A	Entertainment	"[""3044""]"	Machinima	3	Music	UCH2VZQBLFTOp6I_qgnBJCuQ	Entertainment	"[""3789""]"	Endemol beyond Brasil	4	Movies	"[""9rfp0uhA-4k""]"	1
506	3044	UCS9p1CJdLm_nfokfe8HVa2A	Entertainment	"[""3044""]"	Machinima	3	Music	UCOPSXV6RO5T6tKNI42G88cA	Entertainment	""""""	Machinima	3	Music	"[""NJ9fRysGwUM""]"	1
507	3591	UCeHZNJZ4t7kc5lgbhde6SGQ	People & Blogs	"[""3591""]"	None	1	Lifestyle	UCyGa1YEx9ST66rYrJTGIKOw	Sports	"[""44"", ""164"", ""275"", ""1608""]"	UEFA	3	Football	"[""HmbP9_460BQ""]"	1
508	1874	UCyzPCm19srBJyu9wjS1hkwA	People & Blogs	"[""1874"", ""12565"", ""13759""]"	None	0	Music	UCSaOOQEqcK4kn8CfiiQvNRw	Entertainment	"[""6198""]"	Creators Revolution	3	Entertainment	"[""buRMAAROJXQ""]"	1
509	1874	UCyzPCm19srBJyu9wjS1hkwA	People & Blogs	"[""1874"", ""12565"", ""13759""]"	None	0	Music	UCOEYO2x_UJLXRUyoYQJ178A	Entertainment	""""""	PranksNetwork	4	Entertainment	"[""SPvx0RU9peo""]"	1
510	3823	UCHXg7HhdTj_OfKFp_jxtj-A	People & Blogs	"[""3717"", ""3823"", ""5464""]"	None	2	Music	UC-4kjzuh4822B9yPSgpZQgA	Entertainment	"[""4975""]"	BroadbandTV	4	Music	"[""N5odafCLehI"", ""YMOZ9ewVFtY""]"	2
511	2931	UCHfGwbvQGK0ovbQSYsIdVug	Entertainment	"[""2931"", ""3518"", ""6800""]"	Maker Studios	3	Role-playing video game	UCIZh1qgtqweKcakAOHNvHyw	Entertainment	""""""	BroadbandTV	3	Movies	"[""szHC6WAF5oc""]"	1
512	2790	UC1e8lWb9zfX3k7hq7E_oJFA	People & Blogs	"[""2790"", ""3545""]"	None	1	Lifestyle	UCFh_zdbAY2-c3YhgWg3V2Yw	People & Blogs	"[""2580"", ""3347"", ""11348"", ""12974""]"	Fullscreen	3	Lifestyle	"[""5xN5UKcAaGg""]"	1
513	2790	UC1e8lWb9zfX3k7hq7E_oJFA	People & Blogs	"[""2790"", ""3545""]"	None	1	Lifestyle	UCPYnVLuSSqX4KJ9vfup2FcQ	People & Blogs	"[""3240"", ""3241"", ""5160"", ""10164"", ""13026""]"	Fullscreen	3	Lifestyle	"[""KvEQ9mzBavE""]"	1
514	6287	UC-mConRSkyYyFrvMH3zQNMQ	How-to & Style	"[""4401"", ""6287""]"	Studio71	3	Fashion	UC93GIFT8UG4HzyCBVdL8blA	Comedy	"[""1101""]"	Fullscreen	4	Lifestyle	"[""U7guxaCFnt0""]"	1
515	6287	UC-mConRSkyYyFrvMH3zQNMQ	How-to & Style	"[""4401"", ""6287""]"	Studio71	3	Fashion	UCHBpllL68EGFECmmYGpZK4Q	People & Blogs	""""""	None	2	Lifestyle	"[""G6Mxh8owS60""]"	1
516	2225	UCBOXhq5Qfk3rK6_iRKF1u_w	People & Blogs	"[""2225""]"	None	2	Lifestyle	UCFpTFNrCTAEvW-6CnewubGg	Entertainment	"[""2001""]"	BroadbandTV	3	Lifestyle	"[""wFSmqevoyXo""]"	1
517	4498	UCoBb8VNqTyUXBCjjd4nINpA	People & Blogs	"[""4498""]"	Studio71	4	Fitness	UC69y0hZJEiF_drrxE50VLTQ	News & Politics	""""""	Studio71	4	Fitness	"[""QNYnAsN_yhA"", ""W-gdY4-e3x4"", ""YeMVR-9lmTY"", ""_j-2tkvbbIM"", ""br4PaGpyffk"", ""doEP94KdGog"", ""fW1N5cIsboI"", ""i0wuspEOtZA"", ""jS4c1PAdkuY"", ""t7TQyp7u5b4"", ""vigkB1_QKFU""]"	11
518	4498	UCoBb8VNqTyUXBCjjd4nINpA	People & Blogs	"[""4498""]"	Studio71	4	Fitness	UC4FhvdvgZU5CVbXi2uWgiZg	People & Blogs	""""""	Studio71	4	Fitness	"[""2KYElHl3H7E"", ""2Tl00WO9Vuo"", ""4kpO_IJAjtQ"", ""6cRQCPd-s7I"", ""Bh_QMofAOV8"", ""JKTDIncwfEI"", ""JRYmy6BJalE"", ""LSQ850QYhDk"", ""Pq-1k7lN2Js"", ""T21wWHgvpFw"", ""UAj3pTqT6V4"", ""VY5h4R3zMoY"", ""YV5HwSIJAjU"", ""deNXfcZTff8"", ""kMUoh4rXHzk"", ""tmc5-8J9acM""]"	16
519	4498	UCoBb8VNqTyUXBCjjd4nINpA	People & Blogs	"[""4498""]"	Studio71	4	Fitness	UC7FP6UyeIEiqvrvpw8nFRnw	People & Blogs	""""""	Studio71	3	Fitness	"[""ThAaXPyEfQE""]"	1
520	4498	UCoBb8VNqTyUXBCjjd4nINpA	People & Blogs	"[""4498""]"	Studio71	4	Fitness	UC_zWAcy2dNAUt3BmjVb7MkA	Entertainment	"[""7717""]"	None	1	Hip hop music	"[""ZUTJXCwbLAI""]"	1
521	5064	UCYbKyDZMx_Oj8vKJX65z6NQ	Sports	"[""726"", ""5064""]"	None	2	Fitness	UCCrcbuy5U8qOIKapJvQnTtw	People & Blogs	"[""2473"", ""4376""]"	None	2	Fitness	"[""pRfCrkZ2ymw""]"	1
522	4452	UC2bYhAHyaqfWlPXWBVk4BcA	Comedy	"[""4452""]"	BroadbandTV	4	Food	UCWO367uvnCB49gyvuJzn97Q	Comedy	"[""4519""]"	Fullscreen	3	Lifestyle	"[""dfBqCQj0-2k"", ""yWZ5I8o7k60""]"	2
523	13739	UCG9eNeLwgczW2cI1X51y1fw	Film & Animation	"[""12738"", ""13739"", ""13809""]"	BroadbandTV	2	Hobby	UCwefh-7eqIRBPpR-PTlJ5Yw	People & Blogs	"[""8812"", ""11960""]"	None	2	Gaming	"[""3GlVRFhbFNM""]"	1
524	13809	UCG9eNeLwgczW2cI1X51y1fw	Film & Animation	"[""12738"", ""13739"", ""13809""]"	BroadbandTV	2	Hobby	UCMTkiQTmwbAqZtUDpyXqs2A	Film & Animation	"[""13807"", ""13907""]"	BroadbandTV	3	Movies	"[""diIUOpP0C5w""]"	1
525	13809	UCG9eNeLwgczW2cI1X51y1fw	Film & Animation	"[""12738"", ""13739"", ""13809""]"	BroadbandTV	2	Hobby	UCE8tUeSgY2xlE5ZPCjl-S1w	Entertainment	"[""7727""]"	BroadbandTV	3	Hobby	"[""9oIu0ocuJ28""]"	1
526	4848	UCa_u2C35CjlKngwxLuIZfIQ	Music	"[""4848""]"	Studio71	1	Music	UCdx70GX6MgmYNohbIsM1KpA	People & Blogs	""""""	AIR	2	Lifestyle	"[""F8RSG5fVqyQ""]"	1
527	9356	UC1NB1xUQ8ItM5VoA4101lUQ	News & Politics	"[""9356""]"	Fullscreen	4	Action game	UCIPVJoHb_A5S3kcv3TJlyEg	People & Blogs	"[""8382"", ""8383"", ""8384"", ""10914"", ""11135"", ""12294""]"	BroadbandTV	4	Action game	"[""4tzusx0AaLk""]"	1
528	9356	UC1NB1xUQ8ItM5VoA4101lUQ	News & Politics	"[""9356""]"	Fullscreen	4	Action game	UCjzURmkVz57b7lbkPm9_IMw	Entertainment	"[""3464"", ""10766""]"	Fullscreen	1	Lifestyle	"[""9PyZBlrlWo8""]"	1
529	9356	UC1NB1xUQ8ItM5VoA4101lUQ	News & Politics	"[""9356""]"	Fullscreen	4	Action game	UCIZSqPHF-R9m3X5o0VPKFdg	Entertainment	""""""	BroadbandTV	3	Music	"[""H5lmB4fbiB8""]"	1
530	5286	UCIzHmYtHCM4w9RQ2LS6CAuQ	How-to & Style	"[""5286""]"	BroadbandTV	3	Hobby	UCxn3rxY2cZrhbW5wCfhBgSQ	How-to & Style	""""""	BroadbandTV	4	Hobby	"[""Wap6xxKu124"", ""haZ7nZiZCAI"", ""oNwOWGq93JU"", ""p9l7htc650w""]"	4
531	5286	UCIzHmYtHCM4w9RQ2LS6CAuQ	How-to & Style	"[""5286""]"	BroadbandTV	3	Hobby	UCsFMrrF8gkrmjKjW1JXSV0g	People & Blogs	""""""	BroadbandTV	3	Hobby	"[""INwsi3MabNI"", ""fbwhf-SPdd4""]"	2
532	13768	UCopU6KXnK517ycc4tZyzm-g	Entertainment	"[""6011"", ""13768""]"	Fullscreen	3	Music	UCaQgjklPY4JLF0_wF8bOWlA	Entertainment	""""""	DigitalMinds	3	Music	"[""rN0uq71vn5I""]"	1
533	6011	UCopU6KXnK517ycc4tZyzm-g	Entertainment	"[""6011"", ""13768""]"	Fullscreen	3	Music	UCoK5NOxkZBLfI_5eqf8Es4Q	Entertainment	"[""2628"", ""3926"", ""8360""]"	None	3	Lifestyle	"[""Q3rQefGWP_o""]"	1
534	7525	UC-vaCSirfvW4QkhPLtzua_g	Science & Technology	"[""7524"", ""7525"", ""9064""]"	None	2	Sports	UCBN3orTTxhTm5glRHpeF_jw	Sports	"[""875"", ""6484""]"	BroadbandTV	3	Sports	"[""D2WqFvSdCv0"", ""PAZrvfHRmGA"", ""VZ4Sj3lhYvA"", ""kjHNYa84TLs""]"	4
535	3216	UCvNqgdEB6B2GpLMvzqWHy9w	People & Blogs	"[""3216"", ""4446""]"	None	1		UC7LoPchI2eDpoEanAff27pw	Entertainment	"[""2646"", ""2647"", ""3779"", ""5902"", ""6809"", ""7153""]"	StyleHaul	4	Music	"[""SZgvfGR4SqA""]"	1
536	253	UCWMOdgs8EGoJ_lggHhNNv8Q	People & Blogs	"[""253""]"	BroadbandTV	1	Hip hop music	UCEqBMWd6aeCVLAUMEO5WqIw	Entertainment	"[""7198"", ""7529"", ""8567"", ""8568"", ""8686"", ""9567""]"	Maker Studios	2		"[""mFOiszdUisA""]"	1
537	7701	UCf7-6EDzrLkuPsz-9I4KTnw	Entertainment	"[""1096"", ""7701""]"	None	2	Lifestyle	UC-CRXGRabkMD7x6V_Nk9F0A	Film & Animation	"[""4437""]"	None	1	Hobby	"[""ZNhO57sdFD0"", ""cdiRdTXRNBs""]"	2
538	13907	UCMTkiQTmwbAqZtUDpyXqs2A	Film & Animation	"[""13807"", ""13907""]"	BroadbandTV	3	Movies	UCG9eNeLwgczW2cI1X51y1fw	Film & Animation	"[""12738"", ""13739"", ""13809""]"	BroadbandTV	2	Hobby	"[""L1_6rFZSq4w""]"	1
539	229	UCoziFm3M4sHDq1kkx0UwtRw	How-to & Style	"[""229"", ""2382""]"	None	4	Lifestyle	UChl-lOZZY2vo_Zho6cfj0uQ	People & Blogs	"[""160""]"	Maker Studios	3	Lifestyle	"[""OM7TY1dN6aw""]"	1
540	9716	UCTAgbu2l6_rBKdbTvEodEDw	Entertainment	"[""1931"", ""3566"", ""4621"", ""9716""]"	Nerdist	4	Movies	UCiifkYAs_bq1pt_zbNAzYGg	Entertainment	"[""1475"", ""1528""]"	TimeWarner	4	Movies	"[""5GNmtBPfzqc"", ""7chnICRZJnY"", ""CKoYKcWbpc4"", ""JfwXfjw4cYU"", ""N4MnaC28ukM"", ""Ryi9Lgy0hdg"", ""_So6ElrYOXE"", ""sIYCUj2ikhc""]"	8
541	9716	UCTAgbu2l6_rBKdbTvEodEDw	Entertainment	"[""1931"", ""3566"", ""4621"", ""9716""]"	Nerdist	4	Movies	UCaBf1a-dpIsw8OxqH4ki2Kg	Entertainment	"[""531"", ""594"", ""1413"", ""2229"", ""2693"", ""4908"", ""5681"", ""6373"", ""8444"", ""11550""]"	GeekandSundry	4	Entertainment	"[""39zRGl_hHBU""]"	1
542	6841	UCBAhOVos-8jRQdoANBZXtxw	People & Blogs	"[""6841""]"	BroadbandTV	2	Music	UC0fkyMAE7T3OFs7lnGCr33A	People & Blogs	"[""4572""]"	BroadbandTV	3	Music	"[""pY91KEF8-v8""]"	1
543	8679	UCNR3K4HA6LyO9tz0oZoSJIA	Film & Animation	"[""8679"", ""9197""]"	sandboxnetwork	3	Movies	UC1HMqw-2O2NnmK0Z5-8IzPw	Entertainment	"[""9111"", ""9475"", ""12349"", ""13355""]"	BroadbandTV	3	Hobby	"[""WSd_u-dm7Bo""]"	1
544	9359	UCUrJTuFfXKKjVYLKHYQpCOA	Entertainment	"[""1644"", ""9359"", ""13934""]"	None	3	Music	UCEjK33MAsRdSNlNfCRHARvQ	Education	"[""930"", ""1373""]"	BroadbandTV	3	Music	"[""EBIgDjQSvUg"", ""cxHI7nSjp64""]"	2
545	4438	UCK6BU1IJ_UV5AlxTDQvwoag	People & Blogs	"[""149"", ""4438"", ""13132""]"	Maker Studios	3	Lifestyle	UCkVj3yY58qOJa3K_ipk_67A	People & Blogs	"[""5862""]"	Maker Studios	3	Lifestyle	"[""MMYvzWaHA2c"", ""Sbg3wu0-dhI"", ""U0IbBFzBFaE"", ""uLPby9kF7mY""]"	4
546	2912	UCS-z8-VrqSA6AwQwy8cfdAg	Comedy	"[""2781"", ""2912""]"	Fullscreen	2	Lifestyle	UCSmDUgc9--ZBWamlWJZcWDg	How-to & Style	"[""2485""]"	Fullscreen	2	Lifestyle	"[""DwpDe9Xwz8A""]"	1
547	3159	UCvtO-Hj_GczqSNY6X8yVn8g	People & Blogs	"[""1483"", ""3159""]"	Studio71	3	Lifestyle	UCPvHfZ4tmjeBXo8cIpv60vg	How-to & Style	"[""4000"", ""4234""]"	Studio71	3	Lifestyle	"[""fuiIGK8aE94"", ""mbR08yBSMN4""]"	2
548	3159	UCvtO-Hj_GczqSNY6X8yVn8g	People & Blogs	"[""1483"", ""3159""]"	Studio71	3	Lifestyle	UCKMqrQHftdwuLPkK1nveVfw	How-to & Style	"[""1398"", ""1399""]"	Maker Studios	3	Fashion	"[""sawDs189_Hg""]"	1
549	9169	UClVuVeEmTDkdMLIf1BsfrEg	Entertainment	"[""9169""]"	BroadbandTV	3	Movies	UChX7HqySx0W-7Pvy-ynGuUg	Entertainment	"[""3770"", ""8408"", ""8460"", ""12261"", ""12741"", ""12915"", ""13820""]"	Maker Studios	2	Hobby	"[""ELAs3qX0kog""]"	1
550	9169	UClVuVeEmTDkdMLIf1BsfrEg	Entertainment	"[""9169""]"	BroadbandTV	3	Movies	UCvbbmA0B_gpi4rb-uRWGztg	Entertainment	"[""9384"", ""12905"", ""12965"", ""13357"", ""13365"", ""13379"", ""13382"", ""13386"", ""13387"", ""13388"", ""13389"", ""13391"", ""13392"", ""13395"", ""13396"", ""13397""]"	None	2	Hobby	"[""EkRY0-Fupj4"", ""biIb2kElA2E""]"	2
551	1365	UCd5O9IcjgIEVrhOAPCSTKGQ	Education	"[""1070"", ""1365""]"	None	2		UC8c51tOe18ZdRMReEjI2XJg	Education	"[""773"", ""782"", ""8636""]"	BroadbandTV	3		"[""xoF4LlLWrjk""]"	1
552	1365	UCd5O9IcjgIEVrhOAPCSTKGQ	Education	"[""1070"", ""1365""]"	None	2		UCjOytgr0ZDag8qNSb_jTHTA	Travel & Events	""""""	None	0	Food	"[""XzA7pMbV1kk""]"	1
553	1365	UCd5O9IcjgIEVrhOAPCSTKGQ	Education	"[""1070"", ""1365""]"	None	2		UCcyq283he07B7_KUX07mmtA	News & Politics	""""""	None	3	None	"[""p83P8H-DBtY""]"	1
554	1070	UCd5O9IcjgIEVrhOAPCSTKGQ	Education	"[""1070"", ""1365""]"	None	2		UCdUpXfyGjxbjR1_FBDAA3DQ	Entertainment	"[""1422"", ""5607""]"	None	3	Entertainment	"[""F_wKzjbwl-g""]"	1
