	cluster	from	from_category	from_cluster	from_network	from_popularity	from_topic	to	to_category	to_cluster	to_network	to_popularity	to_topic	videos	weight
81	11261	UCTd8KPOJjkZ_r5zt5yrculg	Gaming	"[""11261""]"	BroadbandTV	2	Gaming	UCMraKP4PEKaHy0ZmFyyIAVQ	Gaming	"[""11964""]"	BroadbandTV	4	Action-adventure game	"[""cQ-vsryNNCI""]"	1
82	11261	UCTd8KPOJjkZ_r5zt5yrculg	Gaming	"[""11261""]"	BroadbandTV	2	Gaming	UCPMaKKHTJjzChrjCVx4z4Mg	Gaming	"[""9367"", ""10627"", ""13542""]"	None	2	Gaming	"[""oUlBDU9U6Qk"", ""oYZ--QmMohM""]"	2
83	11261	UCTd8KPOJjkZ_r5zt5yrculg	Gaming	"[""11261""]"	BroadbandTV	2	Gaming	UCBl1HogW0PJ9RHeGlgPZNFw	Gaming	"[""9061"", ""10121""]"	None	2	Action-adventure game	"[""5unl-Ab8XCU""]"	1
84	10977	UCcQUn2piU5fXVesnOZgpVMg	Gaming	"[""10977"", ""12565"", ""13289"", ""13592""]"	None	2	Music	UCzZqNROgL3-dMxhiGSFx--Q	Entertainment	"[""4105"", ""6317"", ""11846"", ""13018""]"	None	0	Gaming	"[""5SpsiZFKZYs"", ""Sn-pbTSTJl8""]"	2
85	12565	UCcQUn2piU5fXVesnOZgpVMg	Gaming	"[""10977"", ""12565"", ""13289"", ""13592""]"	None	2	Music	UCyzPCm19srBJyu9wjS1hkwA	People & Blogs	"[""1874""]"	None	0	Music	"[""DAV5DX1gGYI""]"	1
86	5202	UCiH828EtgQjTyNIMH6YiOSw	Entertainment	"[""3333"", ""5202"", ""5598"", ""8040""]"	None	3	Movies	UCT9D87j5W7PtE7NHOR5DUOQ	Science & Technology	"[""8180"", ""10755""]"	BroadbandTV	3	Technology	"[""ygr_u6ys9YQ""]"	1
87	8040	UCiH828EtgQjTyNIMH6YiOSw	Entertainment	"[""3333"", ""5202"", ""5598"", ""8040""]"	None	3	Movies	UC3_1I-uMQrC_m8MgbIEZh7Q	Entertainment	""""""	None	2	Movies	"[""5x9os_uNxPQ"", ""QMJRCK8Uwnc"", ""a0vgrtUvt1g"", ""aW584HsvxWE"", ""byoB4rKXrY0"", ""dzk0URfMAuo"", ""iXL4hrSiG4M"", ""oKHohOmKu5k""]"	8
88	1696	UCCBRMzkG8uIWHUAmSRmIcBA	People & Blogs	"[""1696"", ""2108""]"	None	0	Music	UCWI-HDgi7GEWxkE60MBlUgA	Gaming	"[""12590"", ""13720"", ""13766"", ""13932"", ""13971"", ""13983""]"	AGE Network	1	Role-playing video game	"[""UoF2j6DDMRU""]"	1
89	1696	UCCBRMzkG8uIWHUAmSRmIcBA	People & Blogs	"[""1696"", ""2108""]"	None	0	Music	UCtixLHW0DJpVF6RBpLvGLhw	People & Blogs	"[""11735""]"	BroadbandTV	3	Knowledge	"[""9q_KqV_cpvI""]"	1
90	1343	UCjSuc_OjQJR6157Jk6AEylA	Entertainment	"[""1343""]"	ScaleLab	2	Entertainment	UCYvYLFiZt25hmpZ7o_jxBsg	People & Blogs	"[""2502"", ""6251"", ""7612"", ""9553""]"	Fullscreen	2	Lifestyle	"[""-8Ks0E0F4JU""]"	1
91	3651	UCn2pGq9aZhr66n8BEwUn9jQ	Gaming	"[""3651"", ""5128""]"	None	3	Gaming	UC8GI5pTnHATgRK6vgWhu_-A	Science & Technology	"[""1214"", ""9222""]"	BroadbandTV	3	Technology	"[""xXWHpu99Wn4""]"	1
92	5128	UCn2pGq9aZhr66n8BEwUn9jQ	Gaming	"[""3651"", ""5128""]"	None	3	Gaming	UCjfPobJg2TZ83j-5AQ54lkQ	Entertainment	"[""4303""]"	Studio71	3	Music	"[""5SzX4CWF_YE""]"	1
93	6106	UCV306eHqgo0LvBf3Mh36AHg	Entertainment	"[""6106""]"	Maker Studios	4	Music	UCJVXhkC0dXk6HV9ExcrviOQ	Entertainment	"[""6032""]"	BroadbandTV	3	Gaming	"[""eBZhZ8NbDdA""]"	1
94	6106	UCV306eHqgo0LvBf3Mh36AHg	Entertainment	"[""6106""]"	Maker Studios	4	Music	UCjHWf9iAFSerJHE_XU3uo0A	Entertainment	"[""4671"", ""4942"", ""12004"", ""12532""]"	onerpmweb affiliate	3	Music	"[""DgoSNycwA6c""]"	1
95	6106	UCV306eHqgo0LvBf3Mh36AHg	Entertainment	"[""6106""]"	Maker Studios	4	Music	UCI8sv83spd8raFGRan5k2XA	Entertainment	"[""86"", ""2121""]"	BroadbandTV	4	Music	"[""kNR_tK_9ADM"", ""uGCa5d4pquI""]"	2
96	6106	UCV306eHqgo0LvBf3Mh36AHg	Entertainment	"[""6106""]"	Maker Studios	4	Music	UC28NhCvMistzR3YxZ9TqSEQ	Gaming	"[""5066"", ""9371"", ""10289""]"	Maker Studios	3	Gaming	"[""HAUVR3QD2PU""]"	1
97	1759	UCbvyz6kmUTtJKlBWUwL_yfQ	People & Blogs	"[""1759""]"	None	3	Music	UCrRwWhRPArkPDJ_HCkvYKWg	Entertainment	"[""1711"", ""3764""]"	None	3	Food	"[""1FACJYWsUVs""]"	1
98	6716	UCcseTnvS6CC-mkIcwKfi-1A	People & Blogs	"[""6714"", ""6716""]"	Studio71	3	Lifestyle	UCLVksusrDN03CJHwciitnmQ	People & Blogs	"[""1031"", ""1417"", ""1505"", ""2563"", ""3207""]"	None	3	Lifestyle	"[""Efvdo7kBL2c"", ""ZFxAuettahw"", ""v7zyPR5vjDg""]"	3
99	6716	UCcseTnvS6CC-mkIcwKfi-1A	People & Blogs	"[""6714"", ""6716""]"	Studio71	3	Lifestyle	UCxJf49T4iTO_jtzWX3rW_jg	Gaming	"[""2746"", ""4198""]"	OmniaMediaCo	4	Action game	"[""lxmilOyfJqc""]"	1
100	6716	UCcseTnvS6CC-mkIcwKfi-1A	People & Blogs	"[""6714"", ""6716""]"	Studio71	3	Lifestyle	UClWD8su9Sk6GzZDwy9zs3_w	Comedy	"[""6717""]"	Studio71	4	Lifestyle	"[""30tEeFc34x4"", ""Fazh9Lm1kDE"", ""Vebn7K_0XDQ""]"	3
101	6716	UCcseTnvS6CC-mkIcwKfi-1A	People & Blogs	"[""6714"", ""6716""]"	Studio71	3	Lifestyle	UC4USoIAL9qcsx5nCZV_QRnA	Comedy	"[""1687""]"	Maker Studios	4	Technology	"[""N8vaJaFCFYA""]"	1
102	6716	UCcseTnvS6CC-mkIcwKfi-1A	People & Blogs	"[""6714"", ""6716""]"	Studio71	3	Lifestyle	UCplwPnjH1AAB1He_7rMkHgQ	Entertainment	"[""7598""]"	BroadbandTV	4	TV shows	"[""Nz8leLFoKJA""]"	1
103	10866	UCHhfSXoDG6gSgpOvLH4wrRw	Gaming	"[""664"", ""10866""]"	OmniaMediaCo	4	Football	UCbzZFTHge5zk2yebSiWRZRg	Gaming	"[""10867""]"	OmniaMediaCo	4	Gaming	"[""Ci6oGPfYkCU"", ""eWuKgD-Kv78""]"	2
104	3109	UCwNzLpk33dblyY2Gg-SyPxw	Music	"[""3109"", ""3497"", ""5396"", ""7092"", ""7282"", ""8131"", ""8682""]"	Studio71	3	Hip hop music	UCBAK1zxiH-uuU7TvblsKLGQ	Sports	""""""	Studio71	1	Basketball	"[""wr6bJG46X5k""]"	1
105	7092	UCwNzLpk33dblyY2Gg-SyPxw	Music	"[""3109"", ""3497"", ""5396"", ""7092"", ""7282"", ""8131"", ""8682""]"	Studio71	3	Hip hop music	UCUOzfE_yQA-OwOGpfOAbxPw	Music	""""""	None	1	Music	"[""SC3W3frMHGg"", ""UrJX7cztDbk"", ""dJC_hVxkd_4"", ""gYMculYTZ1g"", ""vkBjK-sR5kc""]"	5
106	6571	UClkS5Z3-PBZCGmlvXPrsjKQ	Gaming	"[""6571""]"	None	1	Hip hop music	UCtRDjvmnxgv6nNL6h696UYg	Entertainment	"[""6570"", ""8403"", ""8404""]"	BroadbandTV	3	Music	"[""vn87_5luz6c""]"	1
107	2728	UCIPsK5xspHC3-ZFNPTx2X_w	Entertainment	"[""2728""]"	Toms Hardware	4	Movies	UCEjK33MAsRdSNlNfCRHARvQ	Education	"[""930"", ""1373""]"	BroadbandTV	3	Music	"[""jr4ZblMhhHI""]"	1
108	6228	UCkUyj4v7h2lWiALZyAglPmw	People & Blogs	"[""4357"", ""6228"", ""7366""]"	Maker Studios	3	Hobby	UCKjjmMqvuxNYw8c6knceexQ	Entertainment	"[""3705"", ""5826""]"	Maker Studios	4	Hobby	"[""3SGmHtEK5fE""]"	1
109	12627	UCIKF1msqN7lW9gplsifOPkQ	Entertainment	"[""12627""]"	BroadbandTV	3	Music	UClFEfbr5wPUkmgqMhtTocPQ	Gaming	"[""12811""]"	BroadbandTV	2	Gaming	"[""ri5Of7Ir3Fw""]"	1
110	9116	UCgUCv1oTwlgJQ3JagaixYTQ	Film & Animation	"[""9116""]"	None	0	Music	UCQuYk8JnW1tploMzdse9c6w	Science & Technology	"[""5092"", ""5528""]"	None	2	Technology	"[""YEAxcLmo4JY""]"	1
111	6612	UCyCyTe_1bT2aIPwG_gxbyeg	People & Blogs	"[""3954"", ""6611"", ""6612"", ""11973""]"	Maker Studios	4	Lifestyle	UC_g3TD1LEhCSgTI4gbQpmPA	People & Blogs	""""""	Fullscreen	3	Music	"[""B3PjE_5bwig"", ""SAR4aT5pv4Q"", ""SrrTTObLIsM"", ""YH3c7mEP26U"", ""jXlHwS8j4_w"", ""o0X98NcXQJ0""]"	6
112	11973	UCyCyTe_1bT2aIPwG_gxbyeg	People & Blogs	"[""3954"", ""6611"", ""6612"", ""11973""]"	Maker Studios	4	Lifestyle	UCvN2kqDAGhH9M07gOohci4A	Comedy	"[""3968"", ""4506"", ""8487"", ""13023""]"	Maker Studios	3	Lifestyle	"[""VtB2TZ6794E"", ""X_G2keFVoCg"", ""j1JBI46cZsE""]"	3
113	11973	UCyCyTe_1bT2aIPwG_gxbyeg	People & Blogs	"[""3954"", ""6611"", ""6612"", ""11973""]"	Maker Studios	4	Lifestyle	UCxL7KXCV5YW0KdPRV583VJQ	People & Blogs	""""""	Maker Studios	3	Lifestyle	"[""TVeFiNaa7kg""]"	1
114	7534	UCg2z1irSzSN68c2oLi3pvbw	People & Blogs	"[""5922"", ""7534""]"	None	3	Fashion	UCKjjmMqvuxNYw8c6knceexQ	Entertainment	"[""3705"", ""5826""]"	Maker Studios	4	Hobby	"[""6sket4GkBlY""]"	1
115	9092	UCJZ21Jur6TtE0XSFOvCx9hg	Gaming	"[""9092""]"	BroadbandTV	3	Action game	UCr6n2gOy_WwuXFm-YjC28GQ	Gaming	"[""10584"", ""11091""]"	OmniaMediaCo	4	Action game	"[""TfuLodI9CVI""]"	1
116	9092	UCJZ21Jur6TtE0XSFOvCx9hg	Gaming	"[""9092""]"	BroadbandTV	3	Action game	UCW_Yh4jkvUekgVxuGrrC9bw	Gaming	"[""4748"", ""6092"", ""8476"", ""8575"", ""8916"", ""8920"", ""9424"", ""10996""]"	Maker Studios	2	Strategy video game	"[""5ah9Pn0P-WY""]"	1
117	9092	UCJZ21Jur6TtE0XSFOvCx9hg	Gaming	"[""9092""]"	BroadbandTV	3	Action game	UCm8dMtcOMOyogw_YnahRHyQ	Gaming	""""""	BroadbandTV	2	Action game	"[""8zpg-0s1wWE"", ""KZdWquRY9dY"", ""TWXbHEyJ7Jc"", ""WzEOoTo36eU"", ""Y40140EMY44"", ""ZGrtYU0sHFg"", ""ex9u_Mm_sAY"", ""hMiiyMGC8is"", ""rUxyIYPcFns"", ""v7CCgguUZ8s"", ""xFxu1Vk8soM""]"	11
118	9092	UCJZ21Jur6TtE0XSFOvCx9hg	Gaming	"[""9092""]"	BroadbandTV	3	Action game	UCD9cMUkHNW380sh3_YedolA	Gaming	"[""5840"", ""6245"", ""12006""]"	BroadbandTV	4	Football	"[""E4gL6-6mw1U""]"	1
119	9092	UCJZ21Jur6TtE0XSFOvCx9hg	Gaming	"[""9092""]"	BroadbandTV	3	Action game	UCWyPmQ5E-Bh1-RPZ-zsLnLQ	Gaming	"[""8735"", ""10868"", ""12123""]"	Machinima	3	Action game	"[""qmGwZVE-YN0""]"	1
120	6212	UCV9OLReC5bMvuiCFGBdK7Mg	Entertainment	"[""5916"", ""6212""]"	Studio71	4	Music	UCmOVQgF8082QYnf45uOBsoA	Entertainment	"[""8129""]"	Studio71	4	Music	"[""-bDTvzpxatw"", ""DFEccuZ7Os0"", ""n8Fssy2_Chk""]"	3
121	5916	UCV9OLReC5bMvuiCFGBdK7Mg	Entertainment	"[""5916"", ""6212""]"	Studio71	4	Music	UCDz34MgimXyX2QLa7Him-2Q	Gaming	"[""562"", ""3355""]"	BroadbandTV	1	Action game	"[""MRTbu5FQHCY""]"	1
122	6212	UCV9OLReC5bMvuiCFGBdK7Mg	Entertainment	"[""5916"", ""6212""]"	Studio71	4	Music	UCjfPobJg2TZ83j-5AQ54lkQ	Entertainment	"[""4303""]"	Studio71	3	Music	"[""5SzX4CWF_YE""]"	1
123	2819	UCMOWB-s0Kek9o9sS8xA_kZQ	News & Politics	"[""2819"", ""7608""]"	BroadbandTV	2	Society	UCcyq283he07B7_KUX07mmtA	News & Politics	""""""	None	3	None	"[""nspj-CxHuZE""]"	1
124	7608	UCMOWB-s0Kek9o9sS8xA_kZQ	News & Politics	"[""2819"", ""7608""]"	BroadbandTV	2	Society	UChwwoeOZ3EJPobW83dgQfAg	News & Politics	"[""2645""]"	DigitalDynastyMedia	3	Society	"[""K2yx28mJRcw""]"	1
125	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCAeefF0aWOFo6ZWCPczwcbQ	Gaming	"[""10282""]"	BroadbandTV	3	Gaming	"[""4HSmks_KPvM""]"	1
126	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCt_XmuYFCQGYrYkC61AdsKw	Gaming	"[""916"", ""10477""]"	Freedom!	2	Gaming	"[""S_VYUS89B5w""]"	1
127	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCE1bi2-1YJH4b63WTHuDb3w	Gaming	"[""7603""]"	BroadbandTV	3	Gaming	"[""fAlgT25brU4""]"	1
128	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCnY4FZJNlgPVTEDgV9vZHjw	Gaming	"[""12450"", ""12451""]"	Machinima	3	Action game	"[""zkWwLtABHBo""]"	1
129	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UChaqKRPErohY7e6TAxnYe6w	Gaming	"[""11146""]"	wizdeo managed	3	Gaming	"[""9ahVXl6ymPs""]"	1
130	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCtu2BCnJoFGRBOuIh570QWw	Gaming	"[""1817""]"	Maker Studios	3	Role-playing video game	"[""leXlm9nCvsk""]"	1
131	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCYJ61XIK64sp6ZFFS8sctxw	Gaming	"[""5750"", ""12765""]"	Studio71	4	Gaming	"[""BOJv7YyMh_Y"", ""miVco-b1q08""]"	2
132	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UC-lHJZR3Gqxm24_Vd_AJ5Yw	Comedy	"[""1267"", ""5367"", ""8259"", ""11929""]"	Maker Studios	6	Gaming	"[""ZoV9UbzTMcg""]"	1
133	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UC4plRabXFGdAE6HP-tBQKdQ	Gaming	"[""1036""]"	Fullscreen	4	Action game	"[""3ytF7g7XT2M""]"	1
134	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCUGkSxaVP_65NyK8fUqPRIg	Gaming	"[""9671""]"	Fullscreen	3	Action game	"[""BZ8huyswk1o""]"	1
135	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCtn4sFXvAW1il1MKDja11YA	Gaming	"[""10860""]"	BroadbandTV	3	Role-playing video game	"[""i-ItOB3bOes""]"	1
136	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCLZ73QC3jKQlTXUnva15x3g	Gaming	"[""5007""]"	Machinima	2	Action game	"[""T_Mw7L8aHo8""]"	1
137	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UC7UUrKshr-x0a5rqa4qxzrQ	Gaming	"[""12189"", ""12819""]"	BroadbandTV	3	Gaming	"[""OXKreRieQIw"", ""cLlzw8NKxE0""]"	2
138	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UC5zGJZpxeZPFcds5gFcDE7Q	Gaming	"[""6690"", ""9627""]"	true icontent	4	Gaming	"[""bUEkDIdksx0""]"	1
139	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCi7SfadZr52GEftEgYEZL4A	Gaming	"[""5046"", ""12862"", ""13589""]"	ScaleLab	2	Gaming	"[""CO6Oq94sBS0""]"	1
140	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCuVIWETFdxzwlHEHMbhm2_w	Gaming	"[""11381""]"	Machinima	4	Action game	"[""cueOjS5He9g""]"	1
141	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCF_k3-4jHtT6aJkzQ9gnIeQ	Gaming	"[""1611"", ""13156""]"	BroadbandTV	3	Action game	"[""I1p2mf6P4BA""]"	1
142	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCm4WlDrdOOSbht-NKQ0uTeg	Gaming	"[""2824"", ""2972"", ""5482""]"	BroadbandTV	3	Action game	"[""6iM-P11F64A"", ""F1IkD3Ff8o0""]"	2
143	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCdnYXYR4vEwfSrZ5O-fYRtA	Gaming	""""""	Maker Studios	3	Action game	"[""MteTlaYuGA0""]"	1
144	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCIwspRtKNszHhIhl36gREjQ	Gaming	"[""9597""]"	BroadbandTV	4	Action game	"[""al4UG6krOr4""]"	1
145	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UCme1egAeIjdQeINX3XMraKg	Gaming	"[""6631""]"	AGE Network	2	Action game	"[""3iPDrP6C8OE""]"	1
146	1068	UCUjzzRKnSsBJS5y9gPiGQYA	Gaming	"[""1068"", ""8978"", ""10312"", ""10313""]"	BroadbandTV	3	Action game	UC3-dfVmlcFoeW_eJ_4jP3gw	Gaming	"[""7479"", ""7480"", ""8126""]"	None	1	Gaming	"[""kB5rm3uegHk"", ""kKEcyUNnxno""]"	2
147	4776	UCxytOEPP99jj8mqVGAO7haQ	How-to & Style	"[""4776""]"	None	4	Food	UCIZSqPHF-R9m3X5o0VPKFdg	Entertainment	""""""	BroadbandTV	3	Music	"[""GfxK6RSfwC8""]"	1
148	10290	UClvS4HJrKp3eLT62pNgUJNw	Entertainment	"[""10290""]"	None	3	Lifestyle	UCtxmJNeRRAp0TqZcTpgiJqQ	People & Blogs	""""""	Studio71	3	Fashion	"[""-L5mOc96Irk"", ""2h2l5bfM9-M"", ""FU4nJHeSl20"", ""Hoc-I3Cs2eo"", ""JrSWAM_CSz4"", ""ZyOTaMVA3uo"", ""_ACLDRU9FHE"", ""dCfwGXVFE1c"", ""dLybdbFZa-0"", ""dMCHUQm-Dz4"", ""dgp5XW30DQI"", ""qnBTBSpc5hY""]"	12
149	10290	UClvS4HJrKp3eLT62pNgUJNw	Entertainment	"[""10290""]"	None	3	Lifestyle	UCvyTdLw8SkVmUcHYXSDEGwA	Gaming	"[""2046"", ""8630"", ""9652""]"	Studio71	4	Basketball	"[""mneGsxtmxLc""]"	1
150	5287	UCQOQ3RxX_o-B-68wSKdcfMQ	How-to & Style	"[""5287""]"	Studio71	3	Food	UCZxTHv4_G9RUqefQtIXorig	How-to & Style	"[""5933""]"	None	3	Food	"[""CaD1ylRQ2LY"", ""NVgEf_Zpkes""]"	2
151	10416	UCpeFrfZ9NF_FPz47pp36Ilw	Gaming	"[""10416""]"	Curse	3	Role-playing video game	UC6cCL29i24P9wT8Kws2iq4Q	Gaming	"[""3513"", ""3514"", ""4368"", ""4369"", ""4560"", ""7611"", ""7777"", ""8944"", ""10013"", ""10204"", ""10205"", ""10328"", ""12114"", ""13762""]"	BroadbandTV	2	Role-playing video game	"[""3EcCcBfd6fk""]"	1
152	10416	UCpeFrfZ9NF_FPz47pp36Ilw	Gaming	"[""10416""]"	Curse	3	Role-playing video game	UCGXCN4GglgcN4Txp5EUwGRQ	Gaming	"[""5923""]"	BroadbandTV	2	Role-playing video game	"[""Pk2ll9u9E1M"", ""Z4jmgu7g2z0"", ""k_2AsDlhu_8"", ""y-x0vk4npk4"", ""yNBuzB6FN1k""]"	5
153	10416	UCpeFrfZ9NF_FPz47pp36Ilw	Gaming	"[""10416""]"	Curse	3	Role-playing video game	UCilV44nrGb-2FKvogc9bI9A	Gaming	"[""11897"", ""13830""]"	Freedom!	3	Role-playing video game	"[""OIe_3DlkQBk"", ""UNPhYzdasc8"", ""YfaS6gZ8ubA"", ""gy_cQ5PkaGA"", ""iE2YfAEw5e8"", ""rk3wmxW6Arc""]"	6
154	10416	UCpeFrfZ9NF_FPz47pp36Ilw	Gaming	"[""10416""]"	Curse	3	Role-playing video game	UCHnD5WGIRQB8em09IAbSXjA	Gaming	"[""3532"", ""8125""]"	Curse	3	Role-playing video game	"[""2BZCGKUf8ug"", ""DfkZwfzDuoo"", ""K1QKPTNu3vU"", ""oAHnmKmFXpU"", ""rX-DuHE7WFQ""]"	5
155	10416	UCpeFrfZ9NF_FPz47pp36Ilw	Gaming	"[""10416""]"	Curse	3	Role-playing video game	UCcyuPFvThrEcqIqcXnLZTCQ	Gaming	"[""6427"", ""8515"", ""12115""]"	YouPartnerVSP	2	Role-playing video game	"[""HL7x_hGiVY4"", ""i-FPpMIgzaw""]"	2
156	8519	UCifNfsr6LU1Z8QpoBTBxVRQ	Gaming	"[""8519""]"	OmniaMediaCo	3	Gaming	UCdcRYMnlIQs4PcecZrXEQlw	How-to & Style	"[""7915""]"	BroadbandTV	3	Fashion	"[""2-oT1ub0UTA""]"	1
157	4327	UC_MH4Sme5jV2nS24bDXJ15w	Music	"[""439"", ""2756"", ""4327"", ""4865"", ""5989"", ""11213"", ""13792""]"	None	2	Music	UCHEf6T_gVq4tlW5i91ESiWg	Entertainment	"[""3181"", ""7252""]"	Fullscreen	4	Gaming	"[""0GF9MkV-IC0""]"	1
158	4865	UC_MH4Sme5jV2nS24bDXJ15w	Music	"[""439"", ""2756"", ""4327"", ""4865"", ""5989"", ""11213"", ""13792""]"	None	2	Music	UC4HWSysmhfJG4X8GUk9PTXA	Gaming	""""""	Base79	3	Gaming	"[""Xqf6RHz0tJg""]"	1
159	2293	UC3Cnr-4CikOdHeOcgnTYOtA	Science & Technology	"[""2293"", ""8981""]"	BroadbandTV	1	Action game	UCPMaKKHTJjzChrjCVx4z4Mg	Gaming	"[""9367"", ""10627"", ""13542""]"	None	2	Gaming	"[""UhJSLMULXAg""]"	1
160	2293	UC3Cnr-4CikOdHeOcgnTYOtA	Science & Technology	"[""2293"", ""8981""]"	BroadbandTV	1	Action game	UCEcjuLw9wMPsAd0tVYa8kCg	Gaming	"[""8237"", ""8238""]"	BroadbandTV	3	Action game	"[""bOz1JhS6x2g"", ""dYIA11ezmVw"", ""e--5Gcs-UAc"", ""iB61nZsAy3E"", ""lGV_UqSveS0"", ""t7AJxgbpEnY"", ""zVMmEJg7E6I""]"	7
161	2293	UC3Cnr-4CikOdHeOcgnTYOtA	Science & Technology	"[""2293"", ""8981""]"	BroadbandTV	1	Action game	UC4ZQsE-wSIBsh4jo-IusizQ	Gaming	""""""	Maker Studios	3	Action game	"[""2gtljgsN2bw"", ""Gjn3l2247Fk"", ""LrCAY9lf-sg"", ""O6rBa7B0MQo"", ""Qj2rKdA5BZM"", ""dVYI7RdtFDU"", ""lufG8y47N2E"", ""sHPnzCybM6Q""]"	8
162	8669	UCh7v1laqx7bZodFvIL1Q42g	Science & Technology	"[""8669""]"	Maker Studios	2	Technology	UCe9oofjVfJzapRyVlt57x8Q	How-to & Style	"[""3491""]"	Maker Studios	4	Fashion	"[""ai2P_rDmWtA""]"	1
163	9519	UCEG_84q4DDappW2ZgLoMOuw	Entertainment	"[""9519""]"	BroadbandTV	2	Movies	UC_1FUFB6TlGeGOyDI4ikkzg	Entertainment	""""""	BroadbandTV	3	Movies	"[""5jorC1eGrPo"", ""9HxInIqmusA"", ""Qu13hvrpc5Y"", ""j3erLKuv0F4""]"	4
164	5542	UCG0E3naN7D-bgldOJvGHbtg	How-to & Style	"[""5542"", ""12686""]"	Studio71	4	Fashion	UCFYLH3txyqLIInjhMvcxkAQ	How-to & Style	"[""1748""]"	TubeOne	3	Fashion	"[""ErwEfFBjaVg""]"	1
165	5542	UCG0E3naN7D-bgldOJvGHbtg	How-to & Style	"[""5542"", ""12686""]"	Studio71	4	Fashion	UC1r80brC9Uya5IGR0dFru8Q	People & Blogs	""""""	Studio71	3	Lifestyle	"[""2aObza62sbc"", ""4wipaJ2Dtg4"", ""80fQiKffmlY"", ""9cDqPhZwjWs"", ""FCtnV3kOvNo"", ""NOHVAVfiA54"", ""VAlt32UuGcU"", ""i2utFMAzgDc"", ""ndZfzY6l_RE""]"	9
166	6860	UC946Z7LqPaIogX3GNN2Moqg	Gaming	"[""6860"", ""7103"", ""11117"", ""12266"", ""12514"", ""13204"", ""13286""]"	Maker Studios	3	Movies	UCq-9OD1pdQQ7e-ma1C_Iz9g	Gaming	"[""7235"", ""7935"", ""9914""]"	Machinima	2	Gaming	"[""lNvtst5FeIA"", ""lr8boTcuUCQ""]"	2
167	12266	UC946Z7LqPaIogX3GNN2Moqg	Gaming	"[""6860"", ""7103"", ""11117"", ""12266"", ""12514"", ""13204"", ""13286""]"	Maker Studios	3	Movies	UC96mBE2noSA_zRNzfPE-sEA	Gaming	"[""12884"", ""12886"", ""12897""]"	None	3	Action game	"[""9NYPcdzY60s""]"	1
