	id	videoID	duration	channel	label	proba	pers
584	360	BupEyfVxLRA	270.57	UCGzDZn8uoXFz0-HyipnaWnw	14	1.0	0.168859179632
585	339	D1g0501pm3o	105.872	UCGzDZn8uoXFz0-HyipnaWnw	14	0.733056089956	0.168859179632
588	361	ER2Idvi2Xc4	220.487	UCGzDZn8uoXFz0-HyipnaWnw	14	1.0	0.168859179632
587	364	Ec_yt6qVMQI	345.845	UCGzDZn8uoXFz0-HyipnaWnw	14	1.0	0.168859179632
594	353	RdbOMula7mM	24.5912	UCGzDZn8uoXFz0-HyipnaWnw	14	1.0	0.168859179632
598	366	UsCVUOaZvYs	226.693	UCGzDZn8uoXFz0-HyipnaWnw	14	1.0	0.168859179632
583	338	aKKxmZNB9JU	82.2488	UCGzDZn8uoXFz0-HyipnaWnw	14	1.0	0.168859179632
591	344	knr4rxblV_8	37.7377	UCGzDZn8uoXFz0-HyipnaWnw	14	1.0	0.168859179632
592	376	lUC84KypwD8	635.301	UCGzDZn8uoXFz0-HyipnaWnw	14	1.0	0.168859179632
596	373	svwRUYj2F8w	198.498	UCGzDZn8uoXFz0-HyipnaWnw	14	1.0	0.168859179632
787	287	98f54-WaGi0	836.135	UCW-NL7CT8lQcJz843AAwtZQ	41	1.0	0.107170154666
789	268	H_JRrIpB_pA	278.879	UCW-NL7CT8lQcJz843AAwtZQ	41	1.0	0.107170154666
791	279	JJjMymOQZWI	361.494	UCW-NL7CT8lQcJz843AAwtZQ	41	0.892682283701	0.107170154666
799	294	W6UnPNOW4zs	75.9092	UCW-NL7CT8lQcJz843AAwtZQ	8	1.0	0.128491401545
800	296	W6UnPNOW4zs	407.908	UCW-NL7CT8lQcJz843AAwtZQ	41	1.0	0.107170154666
803	308	Z9xT4Lw4YvQ	399.032	UCW-NL7CT8lQcJz843AAwtZQ	41	1.0	0.107170154666
804	309	Z9xT4Lw4YvQ	71.8051	UCW-NL7CT8lQcJz843AAwtZQ	39	1.0	0.0690561717418
783	293	_80emZkgKpI	278.845	UCW-NL7CT8lQcJz843AAwtZQ	20	1.0	0.169180248645
784	295	_80emZkgKpI	283.183	UCW-NL7CT8lQcJz843AAwtZQ	41	1.0	0.107170154666
785	298	_80emZkgKpI	228.495	UCW-NL7CT8lQcJz843AAwtZQ	39	1.0	0.0690561717418
